mass_A
t	x	y	v
0.0	-0.004053439343836007	0.2911470841488287	NaN
0.03332222222222231	0.0015565419097637312	0.28611166063136373	0.30153675458888135
0.06665555555555557	0.012988733369615424	0.2804916552087894	0.4320630593298029
0.09997777777777787	0.026019879037499305	0.27091459629645576	0.5462662069647115
0.13331111111111113	0.04294412658750052	0.25979178380831325	0.6751918388546627
0.16663333333333344	0.06391739595538465	0.24664004005537465	0.8124127246987441
0.19996666666666693	0.08843225591334708	0.23041066975921976	0.9359306169085717
0.23329999999999995	0.11662113447457106	0.21324095773001517	1.045603002083862
0.26662222222222226	0.14895278752888536	0.195846338645022	1.1299630976501671
0.29995555555555575	0.18435079849022679	0.18029331238107504	1.2483811134788227
0.333288888888889	0.22593724021415912	0.16422573603925805	1.4487781710009082
0.3666111111111111	0.2755821475026457	0.14863206303724585	1.5149427844931704
0.39994444444444455	0.3222857338812362	0.13399665257132054	1.4799746226851263
0.43326666666666663	0.3714909061773722	0.12554434735492936	1.4891325976769256
0.4666000000000001	0.4213114893255338	0.12719657779996862	1.4699215450160532
0.49992222222222243	0.4683486680119659	0.14032095487316198	1.4318771171956912
0.5332555555555555	0.5127121806316304	0.15467742188753042	1.3584946987636424
0.5665888888888889	0.5548364262049437	0.1671933343475378	1.281586069938852
0.5999111111111113	0.5963814188381349	0.17190705949309448	1.2347278356610616
0.6332444444444445	0.6370145664516047	0.16268942444666346	1.2546448923143618
0.6665666666666666	0.67972533548326	0.1650070630762881	1.2816906727311166
0.6999000000000001	0.7224361045149152	0.16401378937787758	1.2767240755703677
0.7332222222222224	0.7648157823137669	0.16633142800750222	1.2224249044463913
0.7665555555555557	0.8038845477845835	0.16633142800750222	1.1551268262902437
0.7998777777777779	0.8416289483241859	0.17162888773235885	1.1253961399567451
0.8332111111111112	0.878048983932574	0.17758852992282226	1.129802441833443
0.8665444444444445	0.9164555669377836	0.18023725978525051	1.054841155699334
0.8998666666666668	0.9480469372719906	0.18421623839552337	1.0159054190733163
0.9332000000000003	0.9841692911582611	0.1797147566606463	1.120606187690424
0.9665222222222224	1.022060699212201	0.174153907878127	1.1658058847278754
0.9998555555555554	1.0607852230565755	0.16673611873865823	1.2033144511485088
1.033177777777778	1.1005668118953034	0.15772076191521556	1.2758167589122302
1.066511111111111	1.1433925940616738	0.14654031217900598	1.3205235608154564
1.0998333333333334	1.1847537998130002	0.1320281125569961	1.368409738028267
1.1331666666666669	1.2295009131044814	0.11645698386700787	1.5312546685315178
1.1665	1.2806563828706006	0.09704575912955204	1.5123320277944374
1.1998222222222226	1.3236858789576817	0.08052778869829669	1.6013307204865357
1.2331555555555556	1.3803080099917246	0.05880355632399081	NaN
