mass_A
t	x	y	v
0.0	-0.010694343842745146	0.2801672980201504	NaN
0.03332222222222208	-0.00863442369510481	0.2785403336239043	0.1372983087367924
0.06665555555555557	-0.0033369224431190614	0.2747247000598364	0.27227879096246277
0.09997777777777765	0.0061813254602001155	0.2680581614631854	0.40791372760208255
0.13331111111111113	0.019415230701547825	0.2598377866583511	0.5263790007579701
0.16663333333333344	0.03590030588107912	0.24940834794387867	0.6527531218194809
0.19996666666666646	0.055010500446659005	0.2348165161825393	NaN
0.23329999999999995	0.07839336765422233	0.21957761837817913	0.8905448662939555
0.26662222222222226	0.1049891917681186	0.20278977962305877	1.0071748891713448
0.29995555555555553	0.13613084263507813	0.18532369416240158	1.1302549205902825
0.3332777777777776	0.17172707264738107	0.16783502612965595	1.2308125574685909
0.3666111111111111	0.21152369881281852	0.1529731141853038	1.3170288572072035
0.3999333333333334	0.253616490679777	0.13620068517043404	1.3970548093377129
0.43326666666666663	0.2988298978212567	0.1205812207936664	1.4612902333477038
0.4666000000000001	0.3470665251439069	0.10867577650982874	1.509438146239301
0.4999222222222222	0.3982386829593638	0.10506490161682136	1.5143479142658471
0.5332444444444443	0.447782988811385	0.1151271898254338	1.460766409128344
0.5665777777777777	0.4924391512716563	0.12969897287350918	1.3738575391212025
0.5999111111111113	0.5348435203701973	0.14357510737132584	1.298652857159973
0.6332333333333333	0.5762061328448922	0.15151975841971588	1.253746756191335
0.6665666666666664	0.6177960985546097	0.15370815799015658	1.2459392881437095
0.6999000000000003	0.6592639118489886	0.15241645059796627	1.2371950104125713
0.733222222222222	0.7001666433144605	0.14974313074604328	1.2401673143103593
0.7665444444444445	0.741810114596667	0.14827034787695847	1.2480031466868955
0.7998777777777779	0.7833515343939513	0.15023462916949892	1.227893735938408
0.833211111111111	0.8233854945822346	0.15508566960379855	1.190585068112426
0.8665333333333335	0.8619642857583688	0.16109296827755903	1.153850270879516
0.8998666666666666	0.8996674294009578	0.1648987309705583	1.1287872287941747
0.9331888888888886	0.9370684484105539	0.16561107621499171	1.0548829078974584
0.9665222222222226	0.9699277979091855	0.16763952821579986	1.0627569084325152
0.9998444444444446	1.007873310793019	0.16342336011759606	1.123075913185939
1.0331777777777778	1.0437107396277505	0.1549910239211888	1.1815735873422553
1.0665111111111112	1.0848183785852368	0.1465586877247813	1.2812649304366208
1.0998333333333332	1.1269800595672739	0.13601826747927204	1.3120246810982577
1.1331666666666667	1.169141740549311	0.12336976318466086	1.3501603133008702
1.1664888888888894	1.212357463555899	0.10755913281639706	1.4362241523881558
1.1998222222222223	1.2587353126361398	0.08964041839903114	1.527024461989936
1.2331444444444444	1.3072212457654824	0.07066766195711438	1.7509220383438957
1.2664777777777778	1.3683556831894368	0.04958682146609594	NaN
