mass_A
t	x	y	v
0.033333333333333375	-0.0039037945177021194	0.2925515662890069	0.07034144764151769
0.0	-0.003849627288579738	0.29257410787630445	NaN
0.06665555555555557	-4.584808699407694E-4	0.28933627703178855	0.17717174606894254
0.09998888888888893	0.00732240816847457	0.2888860215017348	0.16224151906622486
0.1333222222222222	0.008599470518950714	0.28342513811083836	0.3203156877850053
0.1666444444444445	0.02089880642273023	0.2724075831550987	0.5413858026834295
0.19997777777777775	0.03941879899529638	0.26465294600303135	0.6374746818302255
0.23329999999999995	0.056704509243679535	0.24952841810528492	0.7603596325387412
0.26663333333333344	0.0811712784492058	0.2359229056162968	0.8677115301948799
0.29995555555555553	0.10727317006809822	0.22145670690699315	1.0046471126609544
0.3332888888888889	0.1391004557377033	0.20232880860770797	1.1335396733541523
0.3666111111111111	0.17455919686878002	0.1870850902504686	1.1927970921017919
0.39994444444444444	0.2120963215661396	0.17081856398293738	1.2793183565391468
0.43326666666666663	0.25282035034251343	0.1532207780726207	1.3662576842951468
0.4666	0.2973161668781031	0.13870813411949623	1.4362774046333653
0.4999333333333333	0.34442916130896767	0.12535972779684001	1.4894361709474588
0.5332555555555556	0.39466763912618247	0.11923894055235051	1.505287335608963
0.5665888888888888	0.4447630735991301	0.12596924146679078	1.4698285869404022
0.5999111111111112	0.490063111426925	0.1415607656957526	1.3943783751846175
0.6332444444444444	0.5333707464009629	0.1540244317029903	1.3155075233148998
0.6665777777777777	0.5742757124643567	0.1660478194056374	1.2477771475327093
0.6999	0.6154023149367132	0.16774607192761049	1.2311856253059816
0.7332333333333335	0.6563325372283493	0.16723151053726715	1.231694249368837
0.7665555555555558	0.6974284197432175	0.16428090870291334	1.2285083719890535
0.7998888888888888	0.7380699777784481	0.16228615710178096	1.2311857267989428
0.8332111111111111	0.7794771236697284	0.16262715256031424	1.226305831911063
0.8665444444444446	0.8196366496129237	0.16760794466131368	1.1900602383315988
0.8998666666666667	0.8581741289500975	0.1725819693848334	1.1478584788212185
0.9331999999999999	0.8954563976247589	0.1778705496028683	1.11270317839564
0.9665222222222223	0.9320581662520371	0.17906415934680087	1.1020140085205996
0.9998555555555555	0.9689080122393638	0.17861192055260322	1.020070556764193
1.033188888888889	1.000051644095333	0.17782855926553875	1.0390539345801757
1.0665111111111114	1.037852594588182	0.17202295390576516	1.15656715036445
1.0998444444444444	1.0760142090729958	0.1646829321281693	1.1832727104237817
1.1331666666666664	1.1150045981434384	0.1556426794734317	1.2580812316014396
1.1665	1.1572541319120544	0.14389215418749168	1.4377517814993224
1.1998222222222226	1.2036705518799797	0.11927604977425321	1.5259382866723723
1.2331555555555556	1.2501130514352048	0.10238786811780776	1.4473693421624994
1.266488888888889	1.2944445282833743	0.08655519781488996	1.467908423041347
1.299811111111111	1.3419425391921274	0.06861150480491673	1.6968182552243194
1.3331444444444447	1.3989401522826308	0.04327923232024844	NaN
