mass_A
t	x	y	v
0.0	-0.003944483708189173	0.29685000759024216	NaN
0.03333333333333331	-0.0017148160284118363	0.2946102004021762	0.29927135092654217
0.06665555555555551	0.012400933090474853	0.2854152373785598	0.4790249187051639
0.09998888888888893	0.025455165128994317	0.2778383166939522	0.5038038893008638
0.13331111111111113	0.04064417939192072	0.26724865714199075	0.6293788255599116
0.16664444444444446	0.061058598177815504	0.2556497633149223	0.81061109560447
0.1999666666666667	0.0861590904180396	0.23813129056635485	0.9372716326599844
0.2333	0.11309259822013534	0.2210736347055572	1.0196186808281744
0.2666222222222223	0.14584668532724543	0.20562907043291878	1.1583125340852756
0.2999555555555556	0.18241050776374712	0.18707220314794248	1.2623504080111132
0.33328888888888897	0.22301996993420015	0.17206371231377282	1.341157366522902
0.36661111111111117	0.2651557319668153	0.15323732074300478	1.405768517243804
0.3999444444444445	0.31039206714460854	0.13820763180750562	1.4597513175982542
0.4332666666666666	0.35895811905295927	0.1273818320130602	1.4998150663099974
0.46659999999999996	0.4097806244515525	0.1274318806891005	1.502289365985391
0.49993333333333345	0.45869782747524424	0.13646691527354926	1.449366389253963
0.5332555555555555	0.503656427011986	0.15024638375104926	1.3642041398699583
0.5665888888888889	0.5455396287119796	0.16343154119523462	1.2821260729776578
0.5999111111111111	0.5862997917868461	0.1720093565655083	1.2433495677258535
0.6332444444444445	0.6277169913495979	0.17417110981687445	1.2396335414789343
0.6665666666666666	0.6689280517282749	0.17219226750989491	1.2482458830466923
0.6999000000000001	0.7107373446698414	0.16866831638074697	1.2355680672043132
0.7332333333333334	0.7512400811790935	0.16907054759598128	1.231963195684233
0.7665555555555557	0.792835912327322	0.17041711153089145	1.2253279732659639
0.7998888888888889	0.8326232647971855	0.17596760912866827	1.1781827275906778
0.8332111111111112	0.8705303353126893	0.18185906486522674	1.1376929918907095
0.8665333333333333	0.9080487006304084	0.18370163419123653	1.1111241362090132
0.8998666666666668	0.9445031242499794	0.18550525610015112	1.1094770192898211
0.9332	0.982004996603478	0.18255820723769856	1.1223996115779096
0.9665333333333336	1.019113988964767	0.17982678485228953	1.1384960829462767
0.9998555555555558	1.0572319525649605	0.1725704467535557	1.18636572444337
1.033188888888889	1.096938679143813	0.16580442550782637	1.2410159248267234
1.0665111111111112	1.1377042943555007	0.15341579063679567	1.3107166226094542
1.0998444444444446	1.1806551545292985	0.14081513031670767	1.3833570300238012
1.1331666666666667	1.2253218797672285	0.1246833430913652	1.454528825108851
1.1665	1.2722126360424508	0.1089246824905572	1.527555460786552
1.1998222222222223	1.320523212085201	0.08857198045158121	NaN
