mass_A
t	x	y	v
0.0	-0.1848736967809167	-0.3410163656590556	NaN
0.0333222222222222	-0.17971512345073493	-0.34564158804584544	0.2730332245978078
0.06665555555555557	-0.17058561196995808	-0.35228849196061673	0.4056146864142544
0.09998888888888882	-0.15850831871947102	-0.36241913206955545	0.5250276931619349
0.13331111111111113	-0.14106064717849842	-0.37107671566180533	0.6556663518330058
0.1666444444444444	-0.12110367202422317	-0.3850225603909877	0.7902136016718506
0.1999666666666667	-0.09714239883353148	-0.4001548928006816	0.9104675097488809
0.23329999999999995	-0.07019450273107364	-0.4180567178465199	1.031674517746647
0.26662222222222226	-0.03888047982161663	-0.43668470007976923	1.1510435591996446
0.29995555555555553	-0.0024063247950849576	-0.4539906905029306	1.2494849978879494
0.3332888888888888	0.03787381707185289	-0.4690498246111465	1.327073753101447
0.3666111111111111	0.07992242902686097	-0.4863417110732692	1.4119058636784323
0.3999333333333334	0.12643872963941516	-0.5008343115938363	1.481803380313956
0.4332777777777778	0.17514458049784887	-0.5126398460716148	1.518109444812054
0.4665999999999999	0.22670752553486484	-0.5145851442320272	1.511985494290933
0.4999222222222222	0.27590967309935766	-0.5129018692071118	1.424460687612417
0.5332555555555557	0.32021933063799046	-0.4981319833609008	1.3639471204211011
0.5665777777777777	0.3624190044843075	-0.4849445852839267	1.2570505439413857
0.5999111111111111	0.40113106189699277	-0.47636145985253164	1.2559030819743064
0.6332444444444445	0.44546011946081776	-0.4742505523494922	1.2826878128742156
0.6665666666666666	0.4866228157700839	-0.4753060061010118	1.2534241285771988
0.6999000000000001	0.5288409658308694	-0.4795278211070906	1.2704948035358297
0.7332222222222224	0.5712218921578521	-0.47913176675239444	1.2597904425904451
0.7665555555555554	0.6127998819217354	-0.4780437256748462	1.186065225047829
0.7998777777777777	0.6500198313660056	-0.4727265900399503	1.1478684337362324
0.8332111111111112	0.6885690647189998	-0.46740945440505466	1.1873794130955637
0.8665333333333335	0.728447581980718	-0.46209231877015877	1.1793133401263887
0.8998666666666666	0.7669968153337122	-0.46209231877015877	1.1372371498663705
0.9332	0.8042167647779824	-0.4647508865876069	1.1826808893574556
0.9665222222222224	0.8454245659484246	-0.47006802222250255	1.2099413073500838
0.9998555555555556	0.8839737993014186	-0.4767144417661222	1.1735401383710982
1.0331888888888892	0.922523032654413	-0.4833608613097419	1.23338060490726
1.0665111111111112	0.963730833824855	-0.4966537003969813	1.2452204774450573
1.0998333333333332	1.0034843487155451	-0.5015847999717998	1.296320625147887
1.1331666666666667	1.0473781802532787	-0.5183167138112714	1.4443716819802093
1.1665000000000003	1.0940165014078547	-0.5343868090368319	1.5246147418179463
1.1998222222222223	1.1427093281917808	-0.5535220865828422	1.6136867879664847
1.2331555555555553	1.1942661310580673	-0.5733665628612543	NaN
